subid,sent.len,timestamp,word.len,rt,keypress,correct
100,2,2/24/07 11:34,6,0.704,2,1
100,2,2/24/07 11:34,6,0.719,2,1
100,2,2/24/07 11:34,6,1.903,1,1
100,2,2/24/07 11:34,6,2.663,2,1
100,2,2/24/07 11:34,8,0.418,1,0
100,2,2/24/07 11:34,8,0.635,1,1
100,2,2/24/07 11:34,8,4.882,2,1
100,2,2/24/07 11:35,4,0.463,1,1
100,2,2/24/07 11:35,4,0.476,2,1
100,2,2/24/07 11:35,4,0.489,1,1
100,2,2/24/07 11:35,4,0.512,1,1
100,2,2/24/07 11:35,4,0.515,1,1
100,2,2/24/07 11:35,4,0.938,1,1
100,2,2/24/07 11:35,6,0.482,2,1
100,2,2/24/07 11:35,6,0.582,1,0
100,2,2/24/07 11:35,6,0.603,2,1
100,2,2/24/07 11:35,8,0.377,2,1
100,2,2/24/07 11:35,8,0.666,1,0
100,2,2/24/07 11:35,8,1.018,2,1
100,2,2/24/07 11:35,8,1.401,2,1
100,2,2/24/07 11:36,4,0.374,2,1
100,2,2/24/07 11:36,6,0.374,1,0
100,2,2/24/07 11:36,6,0.623,1,1
100,2,2/24/07 11:36,6,1.943,1,1
100,2,2/24/07 11:36,8,0.318,2,1
100,2,2/24/07 11:36,8,0.342,1,1
100,2,2/24/07 11:36,8,0.423,1,1
100,2,2/24/07 11:36,8,0.444,2,1
100,2,2/24/07 11:36,8,0.459,1,0
100,2,2/24/07 11:36,8,0.626,1,0
10,12,10/29/06 11:37,6,0.731,1,0
10,12,10/29/06 11:37,6,0.927,1,0
10,12,10/29/06 11:37,8,0.179,2,1
10,12,10/29/06 11:38,4,0.203,2,1
10,12,10/29/06 11:38,4,0.443,1,0
10,12,10/29/06 11:38,4,0.519,1,1
10,12,10/29/06 11:38,4,0.849,1,1
10,12,10/29/06 11:38,4,1.31,1,0
10,12,10/29/06 11:38,6,0.268,2,0
10,12,10/29/06 11:38,6,0.409,1,0
10,12,10/29/06 11:38,6,0.851,1,0
10,12,10/29/06 11:38,6,1.905,2,1
10,12,10/29/06 11:38,8,0.258,2,1
10,12,10/29/06 11:38,8,1.351,1,1
10,12,10/29/06 11:39,4,0.301,1,0
10,12,10/29/06 11:39,4,0.699,2,1
10,12,10/29/06 11:39,4,0.724,2,0
10,12,10/29/06 11:39,4,1.157,2,1
10,12,10/29/06 11:39,6,0.154,2,0
10,12,10/29/06 11:39,6,0.19,2,1
10,12,10/29/06 11:39,6,0.418,1,0
10,12,10/29/06 11:39,6,0.511,1,0
10,12,10/29/06 11:39,6,1.296,1,0
10,12,10/29/06 11:39,8,0.159,1,1
10,12,10/29/06 11:39,8,0.204,1,1
10,12,10/29/06 11:40,4,0.284,1,1
10,12,10/29/06 11:40,6,0.765,1,1
10,12,10/29/06 11:40,6,0.838,2,0
10,12,10/29/06 11:40,8,0.462,2,1
10,12,10/29/06 11:40,8,0.755,2,1
101r1,24,2/24/07 12:05,4,3.336,2,1
101r1,24,2/24/07 12:05,6,0.534,2,1
101r1,24,2/24/07 12:05,6,1.832,1,1
101r1,24,2/24/07 12:05,6,2.085,1,0
101r1,24,2/24/07 12:05,8,0.472,1,1
101r1,24,2/24/07 12:05,8,0.617,2,1
101r1,24,2/24/07 12:06,4,0.708,1,1
101r1,24,2/24/07 12:06,4,0.714,2,0
101r1,24,2/24/07 12:06,4,1.135,1,1
101r1,24,2/24/07 12:06,4,1.783,1,1
101r1,24,2/24/07 12:06,6,0.679,2,0
101r1,24,2/24/07 12:06,6,0.812,1,0
101r1,24,2/24/07 12:06,6,1.612,2,1
101r1,24,2/24/07 12:06,6,2.171,2,1
101r1,24,2/24/07 12:06,8,0.146,1,1
101r1,24,2/24/07 12:06,8,0.445,2,0
101r1,24,2/24/07 12:06,8,0.491,2,1
101r1,24,2/24/07 12:06,8,0.699,1,0
101r1,24,2/24/07 12:06,8,2.036,1,1
101r1,24,2/24/07 12:07,4,0.669,1,1
101r1,24,2/24/07 12:07,4,1.981,2,1
101r1,24,2/24/07 12:07,6,0.528,1,1
101r1,24,2/24/07 12:07,6,1.083,2,0
101r1,24,2/24/07 12:07,6,1.153,2,1
101r1,24,2/24/07 12:07,6,1.369,1,0
101r1,24,2/24/07 12:07,6,1.682,2,0
101r1,24,2/24/07 12:07,6,1.911,2,1
101r1,24,2/24/07 12:07,8,0.509,2,1
101r1,24,2/24/07 12:07,8,0.869,1,0
101r1,24,2/24/07 12:07,8,1.762,2,0
101r2,24,9/26/06 10:46,4,0.51,2,1
101r2,24,9/26/06 10:46,4,0.535,1,1
101r2,24,9/26/06 10:46,4,0.799,2,0
101r2,24,9/26/06 10:46,4,0.931,1,1
101r2,24,9/26/06 10:46,6,0.479,2,1
101r2,24,9/26/06 10:46,6,0.718,2,1
101r2,24,9/26/06 10:46,6,0.855,2,1
101r2,24,9/26/06 10:46,6,1.024,1,0
101r2,24,9/26/06 10:46,8,0.427,2,0
101r2,24,9/26/06 10:46,8,0.819,1,1
101r2,24,9/26/06 10:46,8,0.995,1,1
101r2,24,9/26/06 10:46,8,2.191,1,1
101r2,24,9/26/06 10:47,4,0.374,2,1
101r2,24,9/26/06 10:47,4,0.434,2,0
101r2,24,9/26/06 10:47,4,0.588,2,1
101r2,24,9/26/06 10:47,6,0.538,1,1
101r2,24,9/26/06 10:47,6,1.272,1,1
101r2,24,9/26/06 10:47,6,1.307,1,0
101r2,24,9/26/06 10:47,6,1.562,2,0
101r2,24,9/26/06 10:47,8,0.22,2,1
101r2,24,9/26/06 10:47,8,0.282,1,1
101r2,24,9/26/06 10:47,8,0.312,2,0
101r2,24,9/26/06 10:47,8,0.391,2,1
101r2,24,9/26/06 10:47,8,0.556,1,1
101r2,24,9/26/06 10:47,8,0.69,1,0
101r2,24,9/26/06 10:48,4,1.796,2,0
101r2,24,9/26/06 10:48,6,0.617,2,1
101r2,24,9/26/06 10:48,8,0.293,2,1
101r2,24,9/26/06 10:48,8,0.35,1,1
101r2,24,9/26/06 10:48,8,0.363,2,1
102,12,9/26/06 15:30,4,0.687,2,1
102,12,9/26/06 15:30,4,1.122,2,1
102,12,9/26/06 15:30,4,1.854,1,1
102,12,9/26/06 15:30,4,6.746,2,1
102,12,9/26/06 15:30,6,1.772,2,1
102,12,9/26/06 15:30,8,1.241,2,1
102,12,9/26/06 15:30,8,2.119,2,1
102,12,9/26/06 15:30,8,5.382,1,1
102,12,9/26/06 15:31,4,0.658,2,1
102,12,9/26/06 15:31,4,0.857,1,1
102,12,9/26/06 15:31,4,2.013,1,1
102,12,9/26/06 15:31,4,4.301,1,1
102,12,9/26/06 15:31,6,0.675,2,1
102,12,9/26/06 15:31,6,0.887,2,1
102,12,9/26/06 15:31,6,0.907,1,1
102,12,9/26/06 15:31,6,2.403,2,0
102,12,9/26/06 15:31,8,0.908,2,1
102,12,9/26/06 15:31,8,1.898,2,1
102,12,9/26/06 15:31,8,2.471,1,1
102,12,9/26/06 15:32,4,0.835,1,1
102,12,9/26/06 15:32,4,0.859,1,1
102,12,9/26/06 15:32,4,3.081,1,0
102,12,9/26/06 15:32,4,3.109,1,0
102,12,9/26/06 15:32,6,0.676,1,0
102,12,9/26/06 15:32,6,0.755,1,1
102,12,9/26/06 15:32,6,1.684,1,1
102,12,9/26/06 15:32,6,2.565,2,1
102,12,9/26/06 15:32,8,0.756,1,1
102,12,9/26/06 15:32,8,2.04,2,1
102,12,9/26/06 15:32,8,2.071,1,1
102,24,2/24/07 12:25,4,0.961,1,1
102,24,2/24/07 12:25,4,1.515,2,1
102,24,2/24/07 12:25,4,1.576,2,1
102,24,2/24/07 12:25,4,1.718,2,0
102,24,2/24/07 12:25,4,2.097,2,1
102,24,2/24/07 12:25,4,2.185,1,0
102,24,2/24/07 12:25,4,2.25,2,1
102,24,2/24/07 12:25,6,0.54,2,1
102,24,2/24/07 12:25,8,0.486,1,1
102,24,2/24/07 12:25,8,0.592,1,1
102,24,2/24/07 12:25,8,1.586,2,1
102,24,2/24/07 12:26,4,0.785,1,1
102,24,2/24/07 12:26,4,0.846,1,0
102,24,2/24/07 12:26,4,1.588,1,0
102,24,2/24/07 12:26,4,2.706,1,1
102,24,2/24/07 12:26,6,0.532,1,1
102,24,2/24/07 12:26,6,0.633,2,1
102,24,2/24/07 12:26,6,0.961,2,1
102,24,2/24/07 12:26,6,1.818,2,0
102,24,2/24/07 12:26,8,0.395,1,0
102,24,2/24/07 12:26,8,0.902,1,0
102,24,2/24/07 12:26,8,0.911,1,0
102,24,2/24/07 12:26,8,2.441,2,1
102,24,2/24/07 12:27,4,0.546,2,1
102,24,2/24/07 12:27,4,0.689,1,1
102,24,2/24/07 12:27,4,0.726,1,0
102,24,2/24/07 12:27,4,1.501,1,0
102,24,2/24/07 12:27,6,0.821,1,0
102,24,2/24/07 12:27,8,1.167,1,1
102,24,2/24/07 12:27,8,2.522,1,1
103,1,2/24/07 15:51,4,0.753,1,0
103,1,2/24/07 15:51,4,0.968,2,1
103,1,2/24/07 15:51,4,0.976,2,0
103,1,2/24/07 15:51,4,1.376,-1,0
103,1,2/24/07 15:51,6,1.208,1,0
103,1,2/24/07 15:51,6,1.328,2,1
103,1,2/24/07 15:51,6,2.232,1,1
103,1,2/24/07 15:51,6,4.435,-1,0
103,1,2/24/07 15:51,8,0.645,1,1
103,1,2/24/07 15:51,8,0.862,1,0
103,1,2/24/07 15:51,8,2.574,2,0
103,1,2/24/07 15:52,4,0.927,1,1
103,1,2/24/07 15:52,4,1.107,2,0
103,1,2/24/07 15:52,4,1.156,1,0
103,1,2/24/07 15:52,4,1.344,2,1
103,1,2/24/07 15:52,6,0.472,1,0
103,1,2/24/07 15:52,6,0.478,2,0
103,1,2/24/07 15:52,6,0.618,1,0
103,1,2/24/07 15:52,6,1.29,2,0
103,1,2/24/07 15:52,6,1.422,2,0
103,1,2/24/07 15:52,6,2.378,2,0
103,1,2/24/07 15:52,8,0.968,1,0
103,1,2/24/07 15:52,8,2.415,1,1
103,1,2/24/07 15:53,4,0.641,2,1
103,1,2/24/07 15:53,4,0.641,2,1
103,1,2/24/07 15:53,4,0.66,2,1
103,1,2/24/07 15:53,6,0.447,1,0
103,1,2/24/07 15:53,6,0.709,2,1
103,1,2/24/07 15:53,6,1.095,2,0
103,1,2/24/07 15:53,6,1.772,2,0
103,8,9/27/06 10:44,4,1.24,1,1
103,8,9/27/06 10:44,4,1.591,1,1
103,8,9/27/06 10:44,4,1.677,2,1
103,8,9/27/06 10:44,4,2.28,2,1
103,8,9/27/06 10:44,6,2.491,1,0
103,8,9/27/06 10:44,6,3.754,2,0
103,8,9/27/06 10:44,6,4.339,1,0
103,8,9/27/06 10:44,6,7.314,2,1
103,8,9/27/06 10:44,8,0.98,1,1
103,8,9/27/06 10:45,4,0.759,2,1
103,8,9/27/06 10:45,4,0.804,1,1
103,8,9/27/06 10:45,4,0.808,2,1
103,8,9/27/06 10:45,4,0.94,1,1
103,8,9/27/06 10:45,6,0.767,1,0
103,8,9/27/06 10:45,6,2.951,2,0
103,8,9/27/06 10:45,8,1.251,2,1
103,8,9/27/06 10:45,8,1.598,1,1
103,8,9/27/06 10:45,8,2.136,1,1
103,8,9/27/06 10:45,8,2.577,1,1
103,8,9/27/06 10:45,8,3.526,1,1
103,8,9/27/06 10:46,4,2.041,1,1
103,8,9/27/06 10:46,6,0.729,2,1
103,8,9/27/06 10:46,6,1.89,1,1
103,8,9/27/06 10:46,6,3.036,1,0
103,8,9/27/06 10:46,6,3.766,1,0
103,8,9/27/06 10:46,8,0.589,1,1
103,8,9/27/06 10:46,8,0.593,1,1
103,8,9/27/06 10:46,8,0.654,2,1
103,8,9/27/06 10:46,8,9.575,2,0
103,8,9/27/06 10:47,8,2.368,2,1
104,2,3/4/07 10:49,6,8.616,2,1
104,2,3/4/07 10:50,4,0.643,2,1
104,2,3/4/07 10:50,4,0.664,1,1
104,2,3/4/07 10:50,4,1.341,2,1
104,2,3/4/07 10:50,6,1.085,2,1
104,2,3/4/07 10:50,6,1.36,1,1
104,2,3/4/07 10:50,6,9.824,2,1
104,2,3/4/07 10:50,8,0.537,2,1
104,2,3/4/07 10:50,8,0.634,1,1
104,2,3/4/07 10:50,8,0.765,2,1
104,2,3/4/07 10:50,8,1.349,1,1
104,2,3/4/07 10:51,4,0.604,2,1
104,2,3/4/07 10:51,4,3.818,1,1
104,2,3/4/07 10:51,6,1.506,1,0
104,2,3/4/07 10:51,6,1.932,1,1
104,2,3/4/07 10:51,8,0.577,1,1
104,2,3/4/07 10:51,8,0.775,1,1
104,2,3/4/07 10:51,8,0.889,1,1
104,2,3/4/07 10:51,8,1.235,1,1
104,2,3/4/07 10:51,8,8.82,1,0
104,2,3/4/07 10:52,4,0.361,2,1
104,2,3/4/07 10:52,4,0.438,1,1
104,2,3/4/07 10:52,4,0.637,2,1
104,2,3/4/07 10:52,6,0.895,1,1
104,2,3/4/07 10:52,6,0.949,2,1
104,2,3/4/07 10:52,6,2.966,1,1
104,2,3/4/07 10:52,6,5.753,2,0
104,2,3/4/07 10:52,8,0.335,1,1
104,2,3/4/07 10:52,8,0.356,2,1
104,2,3/4/07 10:52,8,0.392,1,1
104,4,9/29/06 12:08,4,1.565,1,1
104,4,9/29/06 12:08,4,4.183,1,0
104,4,9/29/06 12:08,4,4.598,2,1
104,4,9/29/06 12:08,6,0.696,1,1
104,4,9/29/06 12:08,6,1.958,1,1
104,4,9/29/06 12:08,8,0.908,2,1
104,4,9/29/06 12:08,8,1.17,2,1
104,4,9/29/06 12:08,8,1.457,2,1
104,4,9/29/06 12:09,4,1.509,1,1
104,4,9/29/06 12:09,4,3.586,1,0
104,4,9/29/06 12:09,6,0.742,2,0
104,4,9/29/06 12:09,6,0.837,1,1
104,4,9/29/06 12:09,8,0.42,2,1
104,4,9/29/06 12:09,8,0.736,2,1
104,4,9/29/06 12:09,8,0.852,1,1
104,4,9/29/06 12:09,8,0.875,2,1
104,4,9/29/06 12:09,8,0.882,2,1
104,4,9/29/06 12:09,8,2.253,2,1
104,4,9/29/06 12:09,8,2.391,2,1
104,4,9/29/06 12:10,4,1.321,1,1
104,4,9/29/06 12:10,4,1.764,1,0
104,4,9/29/06 12:10,6,0.91,2,1
104,4,9/29/06 12:10,6,2.124,1,0
104,4,9/29/06 12:10,8,0.504,2,1
104,4,9/29/06 12:10,8,0.737,2,1
104,4,9/29/06 12:10,8,1.53,1,1
104,4,9/29/06 12:10,8,1.88,1,1
104,4,9/29/06 12:10,8,2.017,2,1
104,4,9/29/06 12:10,8,2.027,1,1
104,4,9/29/06 12:11,4,8.079,1,0
105,6,10/3/06 10:28,4,0.844,2,1
105,6,10/3/06 10:28,6,0.557,1,1
105,6,10/3/06 10:28,8,10.174,2,0
105,6,10/3/06 10:29,4,0.42,1,1
105,6,10/3/06 10:29,4,0.696,1,0
105,6,10/3/06 10:29,4,5.362,2,1
105,6,10/3/06 10:29,6,1.248,2,0
105,6,10/3/06 10:29,6,1.254,1,0
105,6,10/3/06 10:29,6,1.425,1,1
105,6,10/3/06 10:29,6,2.576,1,1
105,6,10/3/06 10:29,8,0.778,2,1
105,6,10/3/06 10:29,8,0.792,1,1
105,6,10/3/06 10:29,8,1.014,1,0
105,6,10/3/06 10:29,8,1.361,1,1
105,6,10/3/06 10:30,4,1.002,2,1
105,6,10/3/06 10:30,4,1.094,1,1
105,6,10/3/06 10:30,4,4.025,2,0
105,6,10/3/06 10:30,4,4.464,2,0
105,6,10/3/06 10:30,6,0.573,2,1
105,6,10/3/06 10:30,6,0.718,2,1
105,6,10/3/06 10:30,6,1.21,2,0
105,6,10/3/06 10:30,6,2.753,2,1
105,6,10/3/06 10:30,8,0.331,1,1
105,6,10/3/06 10:30,8,0.502,1,1
105,6,10/3/06 10:30,8,0.589,2,1
105,6,10/3/06 10:31,4,2.064,2,1
105,6,10/3/06 10:31,4,4.128,1,0
105,6,10/3/06 10:31,6,2.913,2,0
105,6,10/3/06 10:31,6,3.605,1,1
105,6,10/3/06 10:31,8,0.745,1,0
106,3,10/3/06 12:58,4,0.576,2,1
106,3,10/3/06 12:58,4,1.593,2,1
106,3,10/3/06 12:58,4,4.25,1,1
106,3,10/3/06 12:58,4,7.879,1,0
106,3,10/3/06 12:58,6,0.377,1,1
106,3,10/3/06 12:58,6,0.761,2,1
106,3,10/3/06 12:58,6,3.891,1,0
106,3,10/3/06 12:58,8,0.606,2,1
106,3,10/3/06 12:58,8,1.543,2,1
106,3,10/3/06 12:59,4,0.548,1,1
106,3,10/3/06 12:59,4,0.73,2,1
106,3,10/3/06 12:59,6,0.201,2,1
106,3,10/3/06 12:59,6,0.926,1,1
106,3,10/3/06 12:59,6,1.554,1,1
106,3,10/3/06 12:59,6,1.7,1,1
106,3,10/3/06 12:59,8,0.29,2,1
106,3,10/3/06 12:59,8,0.487,1,1
106,3,10/3/06 12:59,8,0.519,2,1
106,3,10/3/06 12:59,8,0.55,2,1
106,3,10/3/06 12:59,8,0.56,2,1
106,3,10/3/06 12:59,8,1.421,1,1
106,3,10/3/06 12:59,8,1.695,2,1
106,3,10/3/06 13:00,4,0.243,1,1
106,3,10/3/06 13:00,4,0.271,2,0
106,3,10/3/06 13:00,6,0.293,1,1
106,3,10/3/06 13:00,6,0.339,1,0
106,3,10/3/06 13:00,6,0.451,1,1
106,3,10/3/06 13:00,6,1.225,1,1
106,3,10/3/06 13:00,8,0.115,2,1
106,3,10/3/06 13:00,8,1.551,2,1
107,1,11/17/06 14:25,4,0.816,2,1
107,1,11/17/06 14:25,4,2.243,2,1
107,1,11/17/06 14:25,6,0.87,1,0
107,1,11/17/06 14:25,8,0.313,1,1
107,1,11/17/06 14:26,4,0.297,1,1
107,1,11/17/06 14:26,4,0.767,1,1
107,1,11/17/06 14:26,6,0.192,1,1
107,1,11/17/06 14:26,6,0.507,2,1
107,1,11/17/06 14:26,6,0.762,1,1
107,1,11/17/06 14:26,6,1.225,2,1
107,1,11/17/06 14:26,6,3.715,1,0
107,1,11/17/06 14:26,8,0.28,2,1
107,1,11/17/06 14:26,8,0.463,2,1
107,1,11/17/06 14:26,8,0.508,1,1
107,1,11/17/06 14:26,8,0.767,2,1
107,1,11/17/06 14:26,8,0.888,2,1
107,1,11/17/06 14:27,4,0.464,1,1
107,1,11/17/06 14:27,4,0.985,2,1
107,1,11/17/06 14:27,4,2.012,2,1
107,1,11/17/06 14:27,6,0.244,2,1
107,1,11/17/06 14:27,6,0.701,2,1
107,1,11/17/06 14:27,6,1.249,1,0
107,1,11/17/06 14:27,6,1.364,1,1
107,1,11/17/06 14:27,6,1.505,1,1
107,1,11/17/06 14:27,6,1.55,2,0
107,1,11/17/06 14:27,6,2.021,2,0
107,1,11/17/06 14:27,8,1.456,1,1
107,1,11/17/06 14:27,8,1.549,2,1
107,1,11/17/06 14:28,6,0.993,2,1
107,1,11/17/06 14:28,6,2.185,1,1
108,24,11/18/06 13:59,4,0.754,2,1
108,24,11/18/06 13:59,4,0.789,1,1
108,24,11/18/06 13:59,4,1.956,2,1
108,24,11/18/06 13:59,4,2.471,1,1
108,24,11/18/06 13:59,4,2.607,2,0
108,24,11/18/06 13:59,6,1.982,2,1
108,24,11/18/06 13:59,6,3.102,2,1
108,24,11/18/06 13:59,8,0.929,1,1
108,24,11/18/06 13:59,8,1.441,2,1
108,24,11/18/06 13:59,8,2.286,2,1
108,24,11/18/06 14:00,4,0.471,1,1
108,24,11/18/06 14:00,4,0.915,1,1
108,24,11/18/06 14:00,4,1.285,2,1
108,24,11/18/06 14:00,6,0.533,1,0
108,24,11/18/06 14:00,6,0.997,1,0
108,24,11/18/06 14:00,6,1.122,2,0
108,24,11/18/06 14:00,6,1.691,1,0
108,24,11/18/06 14:00,6,1.785,2,0
108,24,11/18/06 14:00,6,1.901,1,0
108,24,11/18/06 14:00,8,0.284,1,0
108,24,11/18/06 14:00,8,1.285,1,1
108,24,11/18/06 14:00,8,2.811,1,1
108,24,11/18/06 14:01,4,0.874,1,1
108,24,11/18/06 14:01,6,0.753,2,0
108,24,11/18/06 14:01,6,2.321,1,0
108,24,11/18/06 14:01,8,0.185,1,1
108,24,11/18/06 14:01,8,0.402,1,1
108,24,11/18/06 14:01,8,1.119,2,1
108,24,11/18/06 14:01,8,1.375,1,1
108,24,11/18/06 14:01,8,3.049,1,0
109,3,11/8/06 10:17,4,0.762,1,1
109,3,11/8/06 10:17,4,1.31,2,1
109,3,11/8/06 10:17,6,0.495,2,1
109,3,11/8/06 10:17,6,0.633,2,1
109,3,11/8/06 10:17,8,0.385,1,1
109,3,11/8/06 10:17,8,0.591,1,1
109,3,11/8/06 10:17,8,0.673,2,1
109,3,11/8/06 10:17,8,1.197,1,1
109,3,11/8/06 10:17,8,2.057,2,0
109,3,11/8/06 10:18,4,0.301,1,1
109,3,11/8/06 10:18,4,0.341,1,1
109,3,11/8/06 10:18,4,0.498,2,1
109,3,11/8/06 10:18,4,0.86,2,1
109,3,11/8/06 10:18,4,0.869,2,1
109,3,11/8/06 10:18,6,0.204,2,1
109,3,11/8/06 10:18,6,0.478,2,1
109,3,11/8/06 10:18,6,0.641,2,1
109,3,11/8/06 10:18,6,0.919,1,1
109,3,11/8/06 10:18,8,0.291,1,1
109,3,11/8/06 10:18,8,0.357,1,1
109,3,11/8/06 10:18,8,0.736,2,1
109,3,11/8/06 10:18,8,1.667,2,0
109,3,11/8/06 10:19,3,0.307,2,1
109,3,11/8/06 10:19,4,0.478,1,1
109,3,11/8/06 10:19,5,2.531,1,1
109,3,11/8/06 10:19,6,0.364,1,1
109,3,11/8/06 10:19,6,0.826,1,1
109,3,11/8/06 10:19,8,0.653,2,1
109,3,11/8/06 10:19,8,0.985,2,1
109,3,11/8/06 10:19,8,1.725,2,1
110,3,11/14/06 10:58,4,0.365,1,1
110,3,11/14/06 10:58,4,2.254,2,1
110,3,11/14/06 10:58,4,3.941,2,1
110,3,11/14/06 10:58,6,2.12,2,1
110,3,11/14/06 10:58,6,3.154,2,1
110,3,11/14/06 10:58,6,6.19,1,1
110,3,11/14/06 10:58,8,1.338,2,1
110,3,11/14/06 10:59,4,0.61,2,1
110,3,11/14/06 10:59,4,0.786,2,1
110,3,11/14/06 10:59,4,1.149,2,1
110,3,11/14/06 10:59,6,0.285,1,1
110,3,11/14/06 10:59,6,0.443,2,1
110,3,11/14/06 10:59,6,0.476,1,1
110,3,11/14/06 10:59,6,0.766,2,1
110,3,11/14/06 10:59,6,3.002,1,1
110,3,11/14/06 10:59,8,0.398,1,1
110,3,11/14/06 10:59,8,0.511,1,1
110,3,11/14/06 10:59,8,1.6,1,1
110,3,11/14/06 11:00,4,0.359,1,1
110,3,11/14/06 11:00,4,0.448,1,1
110,3,11/14/06 11:00,4,0.81,1,1
110,3,11/14/06 11:00,4,1.014,2,1
110,3,11/14/06 11:00,4,3.505,1,0
110,3,11/14/06 11:00,6,0.466,1,1
110,3,11/14/06 11:00,6,0.48,2,1
110,3,11/14/06 11:00,6,1.734,2,1
110,3,11/14/06 11:00,6,2.465,1,0
110,3,11/14/06 11:00,8,0.709,1,1
110,3,11/14/06 11:01,8,0.452,2,1
110,3,11/14/06 11:01,8,0.882,2,0
111,1,11/17/06 12:19,4,0.541,1,1
111,1,11/17/06 12:19,4,1.039,1,1
111,1,11/17/06 12:19,6,0.302,2,1
111,1,11/17/06 12:19,8,0.049,1,1
111,1,11/17/06 12:19,8,0.189,1,1
111,1,11/17/06 12:19,8,0.197,2,1
111,1,11/17/06 12:20,4,0.075,2,1
111,1,11/17/06 12:20,4,0.765,2,1
111,1,11/17/06 12:20,4,1.152,2,1
111,1,11/17/06 12:20,4,1.278,1,1
111,1,11/17/06 12:20,6,0.204,1,1
111,1,11/17/06 12:20,6,0.398,2,1
111,1,11/17/06 12:20,6,0.898,1,1
111,1,11/17/06 12:20,8,0.092,1,1
111,1,11/17/06 12:20,8,0.115,2,1
111,1,11/17/06 12:20,8,0,2,1
111,1,11/17/06 12:20,8,0.319,2,1
111,1,11/17/06 12:21,4,0.495,1,1
111,1,11/17/06 12:21,4,3.761,2,0
111,1,11/17/06 12:21,6,0.203,2,1
111,1,11/17/06 12:21,6,0.321,2,1
111,1,11/17/06 12:21,6,1.037,2,1
111,1,11/17/06 12:21,8,0.072,2,1
111,1,11/17/06 12:21,8,0.114,2,1
111,1,11/17/06 12:21,8,0,2,1
111,1,11/17/06 12:21,8,0,2,1
111,1,11/17/06 12:21,8,4.572,1,1
111,1,11/17/06 12:22,4,0.005,2,1
111,1,11/17/06 12:22,6,0.071,2,1
111,1,11/17/06 12:22,8,0.194,1,1
112,8,11/18/06 14:53,4,2.313,1,1
112,8,11/18/06 14:53,6,2.111,1,1
112,8,11/18/06 14:54,4,0.736,1,1
112,8,11/18/06 14:54,4,1.179,2,1
112,8,11/18/06 14:54,4,1.376,2,1
112,8,11/18/06 14:54,6,0.205,1,1
112,8,11/18/06 14:54,6,0.998,2,1
112,8,11/18/06 14:54,6,2.674,1,0
112,8,11/18/06 14:54,8,0.872,1,0
112,8,11/18/06 14:54,8,1.941,1,1
112,8,11/18/06 14:54,8,3.408,2,0
112,8,11/18/06 14:55,4,0.237,1,1
112,8,11/18/06 14:55,4,0.258,1,0
112,8,11/18/06 14:55,4,0.275,2,1
112,8,11/18/06 14:55,4,0.604,2,1
112,8,11/18/06 14:55,4,0.747,2,1
112,8,11/18/06 14:55,6,0.299,2,1
112,8,11/18/06 14:55,6,0.305,1,0
112,8,11/18/06 14:55,6,0.583,1,0
112,8,11/18/06 14:55,8,0.844,1,0
112,8,11/18/06 14:55,8,1.711,1,0
112,8,11/18/06 14:55,8,2.859,2,1
112,8,11/18/06 14:56,4,0.49,1,1
112,8,11/18/06 14:56,4,1.963,1,0
112,8,11/18/06 14:56,6,0.273,1,1
112,8,11/18/06 14:56,6,0.303,2,1
112,8,11/18/06 14:56,6,0.409,2,0
112,8,11/18/06 14:56,8,0.382,1,1
112,8,11/18/06 14:56,8,0.645,2,1
112,8,11/18/06 14:56,8,1.789,2,0
113,12,11/18/06 14:51,4,0.528,1,1
113,12,11/18/06 14:51,4,4.611,2,0
113,12,11/18/06 14:51,6,0.243,2,1
113,12,11/18/06 14:51,6,2.822,1,0
113,12,11/18/06 14:51,8,1.776,2,1
113,12,11/18/06 14:52,4,0.298,1,1
113,12,11/18/06 14:52,4,5.068,1,1
113,12,11/18/06 14:52,4,5.741,2,1
113,12,11/18/06 14:52,4,6.187,2,0
113,12,11/18/06 14:52,6,1.314,1,0
113,12,11/18/06 14:52,6,2.161,2,0
113,12,11/18/06 14:52,8,0.712,2,1
113,12,11/18/06 14:52,8,1.493,1,0
113,12,11/18/06 14:53,4,3.997,2,1
113,12,11/18/06 14:53,4,4.644,2,0
113,12,11/18/06 14:53,6,5.225,2,1
113,12,11/18/06 14:53,8,0.126,1,1
113,12,11/18/06 14:53,8,0.81,2,1
113,12,11/18/06 14:53,8,0.836,1,1
113,12,11/18/06 14:53,8,1.069,2,0
113,12,11/18/06 14:53,8,1.22,1,0
113,12,11/18/06 14:54,4,0.664,2,1
113,12,11/18/06 14:54,4,1.106,1,0
113,12,11/18/06 14:54,4,4.239,1,1
113,12,11/18/06 14:54,6,0.087,1,0
113,12,11/18/06 14:54,6,0.263,2,0
113,12,11/18/06 14:54,6,0.836,2,1
113,12,11/18/06 14:54,8,0.076,1,0
113,12,11/18/06 14:54,8,0.257,2,0
113,12,11/18/06 14:54,8,3.756,1,1
114,2,12/20/06 13:51,4,5.026,2,1
114,2,12/20/06 13:51,8,0.407,1,1
114,2,12/20/06 13:52,4,0.429,2,1
114,2,12/20/06 13:52,4,0.764,2,1
114,2,12/20/06 13:52,4,0.838,1,1
114,2,12/20/06 13:52,6,0.286,1,1
114,2,12/20/06 13:52,6,0.367,1,1
